date,total
2023-12-26,4464401558
2023-12-27,5193415119
2023-12-28,6574025294
2023-12-29,7296471077
2023-12-30,2756031043
2023-12-31,20360070649
2024-01-01,2453129102
2024-01-02,3839822669
2024-01-03,3184365699
2024-01-04,3341585828
2024-01-05,3695882806
2024-01-06,411818143
2024-01-07,702557677
2024-01-08,3927281827
2024-01-09,3662651485
2024-01-10,4443175002
2024-01-11,3741483668
2024-01-12,4493176129
2024-01-13,1295291585
2024-01-14,510554057
2024-01-15,6675737228
2024-01-16,4458762607
2024-01-17,3892285691
2024-01-18,3955702644
2024-01-19,4464731279
2024-01-20,1733208381
2024-01-21,506246483
2024-01-22,5106110989
2024-01-23,4452245384
2024-01-24,4166540942
2024-01-25,4573257040
2024-01-26,4505157223
2024-01-27,1149293292
2024-01-28,511246411
2024-01-29,4498340679
2024-01-30,5145681868
2024-01-31,26565202654
2024-02-01,5609257132
2024-02-02,3681861017
2024-02-03,1100463055
2024-02-04,536026212
2024-02-05,4229085869
2024-02-06,3906081826
2024-02-07,3953339036
2024-02-08,3872819481
2024-02-09,4305943740
2024-02-10,1733081689
2024-02-11,487194792
2024-02-12,4372669145
2024-02-13,4009065751
2024-02-14,4023117913
2024-02-15,6664739165
2024-02-16,4350185676
2024-02-17,1076996520
2024-02-18,505148187
2024-02-19,4724260334
2024-02-20,5230805625
2024-02-21,3988720309
2024-02-22,4907827287
2024-02-23,4514011147
2024-02-24,1128359398
2024-02-25,820249719
2024-02-26,4748487362
2024-02-27,4734608997
2024-02-28,4724562697
2024-02-29,27261938616
2024-03-01,5908421969
2024-03-02,1203153305
2024-03-03,409372175
2024-03-04,4016071247
2024-03-05,3996819908
2024-03-06,4064092353
2024-03-07,3990099797
2024-03-08,4619253757
2024-03-09,1174131081
2024-03-10,970484910
2024-03-11,4488454248
2024-03-12,4195544259
2024-03-13,4598802173
2024-03-14,4425842793
2024-03-15,6910327359
2024-03-16,1212379711
2024-03-17,501123830
2024-03-18,4800921367
2024-03-19,4604317894
2024-03-20,5889500635
2024-03-21,4892349245
2024-03-22,5823678073
2024-03-23,1306659367
2024-03-24,581972625
2024-03-25,5651368792
2024-03-26,5345706210
2024-03-27,6238760401
2024-03-28,2983599938
2024-03-29,1094991841
2024-03-30,2122273116
2024-03-31,19760514988
2024-04-01,4805842296
2024-04-02,3800875096
2024-04-03,3784211775
2024-04-04,4098914574
2024-04-05,4529110896
2024-04-06,1254357917
2024-04-07,641396793
2024-04-08,4500420683
2024-04-09,4107205429
2024-04-10,4728555121
2024-04-11,3999179894
2024-04-12,4666147814
2024-04-13,1244008980
2024-04-14,584887073
2024-04-15,6854455203
2024-04-16,4195333459
2024-04-17,3880113578
2024-04-18,4475662429
2024-04-19,4700487130
2024-04-20,1840640016
2024-04-21,561693767
2024-04-22,5427566026
2024-04-23,4232135584
2024-04-24,4411975295
2024-04-25,4944380347
2024-04-26,5165595109
2024-04-27,1242118189
2024-04-28,575282961
2024-04-29,5979870590
2024-04-30,28598934919
2024-05-01,2582374011
2024-05-02,3344907677
2024-05-03,3936892428
2024-05-04,1293316364
2024-05-05,672384644
2024-05-06,4218440331
2024-05-07,4135283299
2024-05-08,4328164183
2024-05-09,4154213693
2024-05-10,5112707654
2024-05-11,1211538558
2024-05-12,592603246
2024-05-13,4628961593
2024-05-14,4371386474
2024-05-15,5658025777
2024-05-16,4450160202
2024-05-17,4299671537
2024-05-18,1206862533
2024-05-19,649506024
2024-05-20,5187921659
2024-05-21,4356739079
2024-05-22,5097549037
2024-05-23,4210581594
2024-05-24,5182756591
2024-05-25,1583395797
2024-05-26,595993685
2024-05-27,4870616597
2024-05-28,4847487971
2024-05-29,4980603221
2024-05-30,5321374025
2024-05-31,28537306356
2024-06-01,3147479464
2024-06-02,509598756
2024-06-03,4382680069
2024-06-04,3982634658
2024-06-05,4167600998
2024-06-06,4415639662
2024-06-07,4709911314
2024-06-08,1415416073
2024-06-09,586626202
2024-06-10,5704542511
2024-06-11,4191707039
2024-06-12,4649219444
2024-06-13,4913174807
2024-06-14,5160756131
2024-06-15,3277340903
2024-06-16,617002091
2024-06-17,4894589039
2024-06-18,4486741492
2024-06-19,4774038241
2024-06-20,5333166330
2024-06-21,5622076961
2024-06-22,1384407854
2024-06-23,667421808
2024-06-24,4355216061
2024-06-25,5755841390
2024-06-26,5273199689
2024-06-27,5847619937
2024-06-28,8930830436
2024-06-29,2012568636
2024-06-30,21621034680
2024-07-01,6994229232
2024-07-02,3907391628
2024-07-03,4015224918
2024-07-04,4238242533
2024-07-05,4886208579
2024-07-06,1363478495
2024-07-07,778805074
2024-07-08,4841163499
2024-07-09,4426991977
2024-07-10,5075880717
2024-07-11,4731152645
2024-07-12,5081688963
2024-07-13,1329516415
2024-07-14,646775415
2024-07-15,7091518502
2024-07-16,4335149058
2024-07-17,4512535096
2024-07-18,4197535907
2024-07-19,4678873463
2024-07-20,1882187750
2024-07-21,682505034
2024-07-22,5743038739
2024-07-23,4863150472
2024-07-24,4738121727
2024-07-25,3516111331
2024-07-26,4992205112
2024-07-27,1300221888
2024-07-28,688203645
2024-07-29,5557888432
2024-07-30,6016818577
2024-07-31,28535585236
2024-08-01,6617142332
2024-08-02,3884882480
2024-08-03,1160320997
2024-08-04,702532004
2024-08-05,4289277939
2024-08-06,3806615320
2024-08-07,3935932892
2024-08-08,3842011115
2024-08-09,4490475651
2024-08-10,1715309457
2024-08-11,643302582
2024-08-12,3897210080
2024-08-13,3809175420
2024-08-14,3660277000
2024-08-15,1958002850
2024-08-16,3450667862
2024-08-17,1096941348
2024-08-18,614099784
2024-08-19,3850680241
2024-08-20,4349456714
2024-08-21,3397681704
2024-08-22,4298437576
2024-08-23,3926937960
2024-08-24,1129647778
2024-08-25,914024931
2024-08-26,4490724882
2024-08-27,4201345388
2024-08-28,4298865724
2024-08-29,5011841609
2024-08-30,7455267223
2024-08-31,20246546389
2024-09-01,2417409592
2024-09-02,4192855748
2024-09-03,3556558754
2024-09-04,3724079137
2024-09-05,4142166463
2024-09-06,4330235097
2024-09-07,1290787470
2024-09-08,612436462
2024-09-09,4594714596
2024-09-10,5176955631
2024-09-11,3523926257
2024-09-12,4354771828
2024-09-13,4698355192
2024-09-14,1258607491
2024-09-15,2184494524
2024-09-16,4820173769
2024-09-17,4348058152
